time,p,q,r,phi,theta,psi,delta1,delta2,delta3,delta4
343.4,4.22014e-05,0.0035884,-0.000704962,0.0752491,0.180574,0.0030766,0.000133068,0.00287339,0.000183191,-0.00253308
343.5,0.000289967,0.00374436,-0.000738207,0.0752576,0.180945,0.00303148,0.000357421,0.00304402,-2.17757e-05,-0.00268644
343.6,0.000537154,0.00389697,-0.000770923,0.0752904,0.181332,0.00298419,0.000581179,0.00321094,-0.000226342,-0.00283652
343.7,0.000783518,0.00404609,-0.00080309,0.0753475,0.181734,0.00293479,0.000804124,0.00337403,-0.000430305,-0.0029832
343.8,0.00102882,0.00419162,-0.000834685,0.0754288,0.182151,0.0028833,0.00102604,0.00353316,-0.000633465,-0.00312634
343.9,0.00127281,0.00433342,-0.000865687,0.0755342,0.182582,0.00282978,0.0012467,0.00368819,-0.000835621,-0.00326584
344,0.00151527,0.00447138,-0.000896078,0.0756635,0.183028,0.00277427,0.0014659,0.00383901,-0.00103658,-0.00340156
344.1,0.00175594,0.0046054,-0.000925835,0.0758166,0.183487,0.00271681,0.00168342,0.0039855,-0.00123614,-0.00353341
344.2,0.0019946,0.00473536,-0.000954941,0.0759933,0.18396,0.00265746,0.00189905,0.00412755,-0.0014341,-0.00366126
344.3,0.00223101,0.00486117,-0.000983376,0.0761934,0.184446,0.00259627,0.00211258,0.00426504,-0.00163028,-0.00378502
344.4,0.00246495,0.0049827,-0.00101112,0.0764166,0.184944,0.00253328,0.00232379,0.00439787,-0.00182449,-0.00390457
344.5,0.00269618,0.00509988,-0.00103816,0.0766627,0.185455,0.00246856,0.00253249,0.00452594,-0.00201653,-0.00401982
344.6,0.00292449,0.00521261,-0.00106447,0.0769315,0.185977,0.00240215,0.00273847,0.00464914,-0.00220623,-0.00413067
344.7,0.00314965,0.00532079,-0.00109004,0.0772226,0.18651,0.00233413,0.00294153,0.0047674,-0.00239339,-0.00423703
344.8,0.00337144,0.00542434,-0.00111486,0.0775357,0.187054,0.00226453,0.00314148,0.00488061,-0.00257784,-0.00433881
344.9,0.00358965,0.00552318,-0.0011389,0.0778706,0.187609,0.00219343,0.00333811,0.00498869,-0.0027594,-0.00443593
345,0.00380408,0.00561723,-0.00116215,0.0782267,0.188173,0.00212088,0.00353124,0.00509157,-0.0029379,-0.00452829
345.1,0.00401451,0.00570642,-0.00118459,0.0786038,0.188747,0.00204695,0.00372069,0.00518916,-0.00311316,-0.00461584
345.2,0.00422074,0.00579068,-0.00120622,0.0790014,0.189329,0.00197169,0.00390626,0.0052814,-0.00328503,-0.00469849
345.3,0.00442258,0.00586993,-0.00122702,0.0794191,0.18992,0.00189517,0.00408779,0.00536821,-0.00345333,-0.00477618
345.4,0.00461984,0.00594413,-0.00124697,0.0798566,0.190519,0.00181745,0.00426509,0.00544954,-0.00361791,-0.00484884
345.5,0.00481232,0.00601321,-0.00126606,0.0803132,0.191125,0.0017386,0.004438,0.00552532,-0.00377861,-0.00491642
345.6,0.00499984,0.00607712,-0.00128429,0.0807886,0.191738,0.00165868,0.00460634,0.00559551,-0.00393528,-0.00497885
345.7,0.00518223,0.00613581,-0.00130164,0.0812823,0.192357,0.00157775,0.00476997,0.00566006,-0.00408777,-0.00503609
345.8,0.00535931,0.00618924,-0.00131809,0.0817937,0.192982,0.00149587,0.00492872,0.00571891,-0.00423595,-0.00508809
345.9,0.00553092,0.00623737,-0.00133365,0.0823223,0.193612,0.00141312,0.00508244,0.00577204,-0.00437966,-0.00513482
346,0.00569689,0.00628016,-0.00134829,0.0828676,0.194247,0.00132955,0.00523098,0.00581941,-0.00451878,-0.00517623
346.1,0.00585707,0.00631759,-0.00136202,0.083429,0.194885,0.00124522,0.00537421,0.00586098,-0.00465318,-0.00521228
346.2,0.00601132,0.00634963,-0.00137481,0.0840059,0.195528,0.00116021,0.005512,0.00589674,-0.00478274,-0.00524297
346.3,0.00615947,0.00637625,-0.00138668,0.0845978,0.196174,0.00107456,0.0056442,0.00592665,-0.00490732,-0.00526825
346.4,0.00630141,0.00639745,-0.0013976,0.085204,0.196822,0.000988349,0.0057707,0.00595072,-0.00502683,-0.00528812
346.5,0.006437,0.0064132,-0.00140757,0.0858239,0.197472,0.000901631,0.00589138,0.00596892,-0.00514115,-0.00530255
346.6,0.00656611,0.0064235,-0.00141659,0.0864569,0.198124,0.000814466,0.00600613,0.00598125,-0.00525017,-0.00531155
346.7,0.00668863,0.00642836,-0.00142465,0.0871024,0.198776,0.000726913,0.00611484,0.0059877,-0.00535381,-0.0053151
346.8,0.00680444,0.00642776,-0.00143175,0.0877597,0.199429,0.000639032,0.00621742,0.00598829,-0.00545196,-0.00531321
346.9,0.00691344,0.00642172,-0.00143788,0.0884281,0.200082,0.000550878,0.00631376,0.00598301,-0.00554453,-0.00530589
347,0.00701553,0.00641024,-0.00144303,0.0891069,0.200733,0.000462509,0.00640379,0.00597188,-0.00563145,-0.00529314
347.1,0.00711063,0.00639335,-0.00144721,0.0897956,0.201384,0.000373979,0.00648742,0.00595493,-0.00571264,-0.00527498
347.2,0.00719864,0.00637105,-0.00145042,0.0904933,0.202033,0.000285342,0.00656457,0.00593216,-0.00578803,-0.00525143
347.3,0.0072795,0.00634339,-0.00145264,0.0911994,0.202679,0.000196651,0.00663519,0.00590361,-0.00585755,-0.00522252
347.4,0.00735313,0.00631038,-0.00145389,0.0919131,0.203322,0.000107957,0.0066992,0.0058693,-0.00592114,-0.00518827
347.5,0.00741947,0.00627206,-0.00145415,0.0926338,0.203962,1.93098e-05,0.00675656,0.00582927,-0.00597875,-0.00514872
347.6,0.00747847,0.00622847,-0.00145343,0.0933607,0.204598,-6.92408e-05,0.00680722,0.00578357,-0.00603034,-0.00510391
347.7,0.00753007,0.00617964,-0.00145173,0.0940932,0.205229,-0.000157648,0.00685114,0.00573223,-0.00607586,-0.00505389
347.8,0.00757424,0.00612563,-0.00144905,0.0948304,0.205855,-0.000245865,0.00688828,0.00567531,-0.00611527,-0.00499869
347.9,0.00761095,0.00606649,-0.00144539,0.0955716,0.206476,-0.000333848,0.00691861,0.00561285,-0.00614855,-0.00493837
348,0.00764017,0.00600227,-0.00144075,0.0963162,0.20709,-0.000421552,0.00694212,0.00554491,-0.00617567,-0.004873
348.1,0.00766188,0.00593303,-0.00143513,0.0970633,0.207698,-0.000508937,0.0069588,0.00547157,-0.00619661,-0.00480263
348.2,0.00767607,0.00585883,-0.00142854,0.0978122,0.208299,-0.000595959,0.00696862,0.00539287,-0.00621138,-0.00472732
348.3,0.00768275,0.00577975,-0.00142098,0.0985622,0.208892,-0.000682581,0.00697161,0.00530889,-0.00621995,-0.00464716
348.4,0.0076819,0.00569585,-0.00141245,0.0993126,0.209477,-0.000768763,0.00696776,0.00521971,-0.00622233,-0.00456221
348.5,0.00767355,0.00560721,-0.00140296,0.100062,0.210053,-0.000854469,0.00695708,0.0051254,-0.00621853,-0.00447256
348.6,0.00765772,0.00551391,-0.00139251,0.100811,0.210621,-0.000939661,0.0069396,0.00502605,-0.00620856,-0.00437828
348.7,0.00763442,0.00541604,-0.0013811,0.101558,0.211178,-0.00102431,0.00691535,0.00492174,-0.00619244,-0.00427947
348.8,0.0076037,0.00531367,-0.00136875,0.102302,0.211726,-0.00110837,0.00688435,0.00481255,-0.00617019,-0.00417621
348.9,0.0075656,0.00520691,-0.00135546,0.103043,0.212263,-0.00119182,0.00684666,0.00469859,-0.00614185,-0.0040686
349,0.00752016,0.00509584,-0.00134123,0.10378,0.21279,-0.00127462,0.00680231,0.00457995,-0.00610746,-0.00395675
349.1,0.00746744,0.00498057,-0.00132606,0.104512,0.213305,-0.00135674,0.00675135,0.00445673,-0.00606705,-0.00384074
349.2,0.00740751,0.0048612,-0.00130998,0.105239,0.213808,-0.00143816,0.00669386,0.00432904,-0.00602068,-0.00372069
349.3,0.00734043,0.00473782,-0.00129298,0.105959,0.214299,-0.00151883,0.00662989,0.00419698,-0.0059684,-0.00359672
349.4,0.00726627,0.00461056,-0.00127507,0.106672,0.214777,-0.00159874,0.00655953,0.00406066,-0.00591027,-0.00346892
349.5,0.00718513,0.00447951,-0.00125626,0.107378,0.215243,-0.00167786,0.00648283,0.0039202,-0.00584636,-0.00333742
349.6,0.0070971,0.00434481,-0.00123656,0.108075,0.215695,-0.00175615,0.0063999,0.00377572,-0.00577674,-0.00320234
349.7,0.00700226,0.00420655,-0.00121598,0.108764,0.216133,-0.00183359,0.00631083,0.00362733,-0.00570149,-0.0030638
349.8,0.00690073,0.00406487,-0.00119453,0.109442,0.216557,-0.00191015,0.0062157,0.00347516,-0.00562069,-0.00292193
349.9,0.00679261,0.00391989,-0.00117221,0.110111,0.216967,-0.00198581,0.00611462,0.00331934,-0.00553443,-0.00277685
350,0.00667802,0.00377173,-0.00114905,0.110768,0.217362,-0.00206053,0.00600771,0.00315999,-0.0054428,-0.0026287
350.1,0.00655709,0.00362052,-0.00112504,0.111414,0.217742,-0.0021343,0.00589507,0.00299725,-0.00534591,-0.00247761
350.2,0.00642994,0.00346639,-0.00110019,0.112048,0.218107,-0.00220708,0.00577682,0.00283126,-0.00524386,-0.00232371
350.3,0.0062967,0.00330948,-0.00107454,0.112668,0.218455,-0.00227885,0.00565308,0.00266215,-0.00513675,-0.00216715
350.4,0.00615752,0.00314993,-0.00104807,0.113276,0.218788,-0.00234958,0.00552399,0.00249005,-0.00502471,-0.00200806
350.5,0.00601254,0.00298786,-0.00102081,0.113869,0.219105,-0.00241924,0.00538969,0.00231512,-0.00490784,-0.0018466
350.6,0.00586191,0.00282342,-0.000992764,0.114448,0.219405,-0.00248781,0.0052503,0.0021375,-0.00478628,-0.0016829
350.7,0.0057058,0.00265675,-0.000963953,0.115012,0.219688,-0.00255525,0.00510598,0.00195733,-0.00466016,-0.0015171
350.8,0.00554436,0.002488,-0.000934386,0.11556,0.219955,-0.00262154,0.00495686,0.00177476,-0.0045296,-0.00134937
350.9,0.00537775,0.00231731,-0.000904078,0.116092,0.220204,-0.00268665,0.00480311,0.00158994,-0.00439474,-0.00117985
351,0.00520616,0.00214482,-0.000873044,0.116607,0.220436,-0.00275055,0.00464488,0.00140304,-0.00425573,-0.00100868
351.1,0.00502976,0.00197069,-0.000841298,0.117105,0.22065,-0.00281321,0.00448234,0.00121419,-0.00411271,-0.000836025
351.2,0.00484872,0.00179506,-0.000808856,0.117585,0.220847,-0.0028746,0.00431564,0.00102355,-0.00396582,-0.000662036
351.3,0.00466324,0.00161808,-0.000775735,0.118048,0.221026,-0.00293468,0.00414495,0.00083129,-0.00381523,-0.000486867
351.4,0.0044735,0.00143991,-0.000741949,0.118492,0.221187,-0.00299343,0.00397045,0.000637559,-0.00366109,-0.000310673
351.5,0.0042797,0.0012607,-0.000707517,0.118917,0.221329,-0.0030508,0.00379231,0.000442519,-0.00350355,-0.000133609
351.6,0.00408202,0.00108059,-0.000672455,0.119323,0.221454,-0.00310676,0.00361071,0.00024633,-0.00334279,4.41672e-05
351.7,0.00388068,0.000899758,-0.000636782,0.119709,0.22156,-0.00316128,0.00342583,4.91552e-05,-0.00317896,0.0002225
351.8,0.00367588,0.000718339,-0.000600515,0.120075,0.221648,-0.00321433,0.00323786,-0.000148844,-0.00301224,0.000401231
351.9,0.00346782,0.000536494,-0.000563673,0.120421,0.221717,-0.00326585,0.00304697,-0.000347503,-0.00284279,0.000580205
352,0.00325671,0.000354377,-0.000526276,0.120746,0.221768,-0.00331582,0.00285337,-0.000546658,-0.0026708,0.000759264
352.1,0.00304276,0.000172143,-0.000488344,0.12105,0.2218,-0.00336419,0.00265723,-0.000746145,-0.00249643,0.000938251
352.2,0.00282619,-1.0053e-05,-0.000449897,0.121334,0.221814,-0.00341092,0.00245876,-0.000945798,-0.00231988,0.00111701
352.3,0.00260721,-0.000192056,-0.000410955,0.121595,0.221809,-0.00345598,0.00225815,-0.00114545,-0.0021413,0.00129539
352.4,0.00238605,-0.000373711,-0.000371541,0.121836,0.221786,-0.00349931,0.00205559,-0.00134494,-0.0019609,0.00147322
352.5,0.00216292,-0.000554865,-0.000331675,0.122054,0.221744,-0.00354087,0.00185128,-0.00154411,-0.00177885,0.00165036
352.6,0.00193804,-0.000735364,-0.000291381,0.12225,0.221683,-0.00358063,0.00164542,-0.00174278,-0.00159535,0.00182666
352.7,0.00171165,-0.000915056,-0.000250682,0.122424,0.221605,-0.00361853,0.00143821,-0.00194079,-0.00141056,0.00200195
352.8,0.00148395,-0.00109379,-0.0002096,0.122576,0.221508,-0.00365452,0.00122986,-0.00213797,-0.00122469,0.0021761
352.9,0.00125518,-0.00127141,-0.000168161,0.122706,0.221393,-0.00368857,0.00102055,-0.00233417,-0.00103792,0.00234894
353,0.00102556,-0.00144777,-0.000126388,0.122813,0.22126,-0.00372061,0.000810506,-0.00252922,-0.000850443,0.00252034
353.1,0.000795322,-0.00162271,-8.43064e-05,0.122897,0.221109,-0.00375061,0.000599912,-0.00272296,-0.000662445,0.00269013
353.2,0.000564688,-0.00179611,-4.19426e-05,0.122959,0.22094,-0.00377852,0.000388977,-0.00291522,-0.000474115,0.00285819
353.3,0.000333884,-0.00196779,6.77672e-07,0.122998,0.220753,-0.00380428,0.000177902,-0.00310585,-0.000285645,0.00302436
353.4,0.000103137,-0.00213763,4.35277e-05,0.123015,0.220549,-0.00382784,-3.31127e-05,-0.00329469,-9.72237e-05,0.0031885
353.5,-0.000127329,-0.00230548,8.65802e-05,0.123009,0.220328,-0.00384916,-0.000243865,-0.00348157,9.096e-05,0.00335048
353.6,-0.000357288,-0.0024712,0.000129807,0.122981,0.22009,-0.00386818,-0.000454155,-0.00366635,0.000278717,0.00351015
353.7,-0.000586516,-0.00263464,0.000173181,0.12293,0.219834,-0.00388486,-0.000663783,-0.00384887,0.000465861,0.00366739
353.8,-0.000814792,-0.00279568,0.000216672,0.122857,0.219563,-0.00389914,-0.000872552,-0.00402898,0.000652203,0.00382205
353.9,-0.00104189,-0.00295417,0.000260252,0.122761,0.219274,-0.00391098,-0.00108026,-0.00420652,0.000837559,0.00397402
354,-0.0012676,-0.00310999,0.00030389,0.122644,0.21897,-0.00392032,-0.00128672,-0.00438134,0.00102174,0.00412315
354.1,-0.0014917,-0.003263,0.000347557,0.122504,0.21865,-0.00392711,-0.00149174,-0.00455331,0.00120457,0.00426934
354.2,-0.00171397,-0.00341307,0.000391222,0.122343,0.218314,-0.00393131,-0.00169511,-0.00472227,0.00138587,0.00441245
354.3,-0.0019342,-0.00356009,0.000434853,0.12216,0.217963,-0.00393287,-0.00189666,-0.00488809,0.00156545,0.00455237
354.4,-0.00215217,-0.00370392,0.000478419,0.121956,0.217597,-0.00393175,-0.0020962,-0.00505062,0.00174314,0.00468898
354.5,-0.00236769,-0.00384446,0.000521889,0.121731,0.217216,-0.00392788,-0.00229353,-0.00520973,0.00191877,0.00482217
354.6,-0.00258054,-0.00398157,0.000565229,0.121485,0.216821,-0.00392124,-0.00248848,-0.00536528,0.00209216,0.00495182
354.7,-0.00279052,-0.00411516,0.000608407,0.121219,0.216412,-0.00391178,-0.00268086,-0.00551714,0.00226314,0.00507785
354.8,-0.00299743,-0.0042451,0.00065139,0.120932,0.21599,-0.00389945,-0.00287051,-0.00566519,0.00243154,0.00520013
354.9,-0.00320108,-0.00437128,0.000694144,0.120625,0.215554,-0.00388422,-0.00305723,-0.00580929,0.00259721,0.00531857
355,-0.00340128,-0.00449362,0.000736637,0.120299,0.215105,-0.00386604,-0.00324087,-0.00594934,0.00275997,0.00543309
355.1,-0.00359782,-0.004612,0.000778833,0.119954,0.214644,-0.00384489,-0.00342125,-0.0060852,0.00291968,0.00554357
355.2,-0.00379054,-0.00472633,0.000820698,0.119589,0.214171,-0.00382072,-0.00359821,-0.00621677,0.00307618,0.00564994
355.3,-0.00397925,-0.00483651,0.000862199,0.119207,0.213686,-0.00379351,-0.00377159,-0.00634393,0.00322932,0.00575212
355.4,-0.00416377,-0.00494246,0.0009033,0.118806,0.21319,-0.00376322,-0.00394123,-0.00646658,0.00337895,0.00585001
355.5,-0.00434393,-0.00504408,0.000943966,0.118388,0.212683,-0.00372983,-0.00410698,-0.00658461,0.00352493,0.00594355
355.6,-0.00451956,-0.0051413,0.000984163,0.117952,0.212166,-0.00369332,-0.00426868,-0.00669792,0.00366711,0.00603266
355.7,-0.00469051,-0.00523403,0.00102386,0.1175,0.211639,-0.00365366,-0.0044262,-0.00680642,0.00380538,0.00611728
355.8,-0.00485661,-0.0053222,0.00106301,0.117032,0.211103,-0.00361083,-0.00457938,-0.00691001,0.00393959,0.00619732
355.9,-0.00501771,-0.00540575,0.00110159,0.116547,0.210558,-0.00356482,-0.0047281,-0.00700861,0.00406962,0.00627275
356,-0.00517366,-0.0054846,0.00113956,0.116048,0.210004,-0.00351562,-0.00487221,-0.00710214,0.00419535,0.00634349
356.1,-0.00532433,-0.00555868,0.00117688,0.115534,0.209442,-0.00346322,-0.0050116,-0.0071905,0.00431666,0.00640951
356.2,-0.00546957,-0.00562795,0.00121352,0.115006,0.208873,-0.00340761,-0.00514613,-0.00727364,0.00443344,0.00647074
356.3,-0.00560925,-0.00569235,0.00124945,0.114464,0.208296,-0.0033488,-0.00527569,-0.00735148,0.00454558,0.00652714
356.4,-0.00574325,-0.00575182,0.00128463,0.113909,0.207713,-0.00328678,-0.00540017,-0.00742396,0.00465298,0.00657868
356.5,-0.00587146,-0.00580632,0.00131902,0.113342,0.207124,-0.00322156,-0.00551945,-0.00749101,0.00475555,0.00662531
356.6,-0.00599374,-0.00585581,0.0013526,0.112763,0.20653,-0.00315316,-0.00563343,-0.00755257,0.0048532,0.00666701
356.7,-0.00611001,-0.00590025,0.00138532,0.112172,0.20593,-0.00308158,-0.00574202,-0.0076086,0.00494582,0.00670375
356.8,-0.00622015,-0.00593962,0.00141716,0.111571,0.205327,-0.00300685,-0.00584511,-0.00765906,0.00503336,0.00673551
356.9,-0.00632407,-0.00597387,0.00144807,0.11096,0.204719,-0.00292898,-0.00594262,-0.00770389,0.00511572,0.00676226
357,-0.00642168,-0.00600298,0.00147804,0.110339,0.204107,-0.00284801,-0.00603447,-0.00774305,0.00519284,0.00678399
357.1,-0.0065129,-0.00602694,0.00150702,0.109709,0.203493,-0.00276397,-0.00612058,-0.00777653,0.00526465,0.0068007
357.2,-0.00659766,-0.00604573,0.00153498,0.109071,0.202876,-0.00267689,-0.00620087,-0.00780429,0.0053311,0.00681237
357.3,-0.00667587,-0.00605934,0.00156189,0.108426,0.202258,-0.00258681,-0.00627528,-0.00782631,0.00539213,0.00681901
357.4,-0.00674748,-0.00606777,0.00158773,0.107773,0.201638,-0.00249377,-0.00634375,-0.00784258,0.0054477,0.00682061
357.5,-0.00681243,-0.006071,0.00161245,0.107114,0.201018,-0.00239784,-0.00640622,-0.00785307,0.00549775,0.00681719
357.6,-0.00687068,-0.00606905,0.00163604,0.10645,0.200397,-0.00229905,-0.00646264,-0.00785778,0.00554226,0.00680875
357.7,-0.00692216,-0.00606191,0.00165846,0.10578,0.199776,-0.00219747,-0.00651296,-0.00785672,0.00558119,0.00679531
357.8,-0.00696686,-0.00604961,0.00167968,0.105107,0.199156,-0.00209316,-0.00655716,-0.00784988,0.00561452,0.0067769
357.9,-0.00700474,-0.00603215,0.00169968,0.104429,0.198538,-0.00198618,-0.00659518,-0.00783728,0.00564223,0.00675352
358,-0.00703577,-0.00600957,0.00171843,0.103749,0.197921,-0.00187661,-0.00662702,-0.00781892,0.0056643,0.00672522
358.1,-0.00705994,-0.00598187,0.00173591,0.103066,0.197307,-0.00176453,-0.00665264,-0.00779483,0.00568073,0.00669202
358.2,-0.00707724,-0.00594909,0.00175208,0.102382,0.196696,-0.00165,-0.00667203,-0.00776502,0.00569151,0.00665395
358.3,-0.00708766,-0.00591127,0.00176694,0.101696,0.196088,-0.00153313,-0.00668517,-0.00772953,0.00569665,0.00661107
358.4,-0.0070912,-0.00586843,0.00178044,0.10101,0.195484,-0.00141399,-0.00669208,-0.00768839,0.00569616,0.00656341
358.5,-0.00708788,-0.00582063,0.00179258,0.100325,0.194885,-0.00129267,-0.00669274,-0.00764164,0.00569005,0.00651102
358.6,-0.00707772,-0.00576791,0.00180334,0.0996405,0.19429,-0.00116928,-0.00668716,-0.00758932,0.00567834,0.00645395
358.7,-0.00706072,-0.00571032,0.00181268,0.0989577,0.193701,-0.00104391,-0.00667536,-0.00753148,0.00566106,0.00639226
358.8,-0.00703694,-0.0056479,0.00182061,0.0982773,0.193118,-0.000916676,-0.00665736,-0.00746817,0.00563824,0.006326
358.9,-0.00700639,-0.00558073,0.00182709,0.0975999,0.192541,-0.000787672,-0.00663318,-0.00739945,0.00560992,0.00625525
359,-0.00696912,-0.00550887,0.00183211,0.096926,0.191972,-0.000657016,-0.00660285,-0.00732538,0.00557613,0.00618006
359.1,-0.00692519,-0.00543237,0.00183566,0.0962565,0.19141,-0.00052482,-0.0065664,-0.00724604,0.00553694,0.00610051
359.2,-0.00687464,-0.00535131,0.00183773,0.0955919,0.190855,-0.000391204,-0.00652389,-0.00716148,0.00549238,0.00601667
359.3,-0.00681754,-0.00526576,0.00183829,0.0949328,0.190309,-0.000256288,-0.00647535,-0.00707179,0.00544252,0.00592862
359.4,-0.00675396,-0.00517581,0.00183736,0.09428,0.189772,-0.000120196,-0.00642084,-0.00697705,0.00538743,0.00583643
359.5,-0.00668396,-0.00508152,0.0018349,0.0936339,0.189244,1.69454e-05,-0.00636042,-0.00687734,0.00532716,0.00574021
359.6,-0.00660764,-0.004983,0.00183092,0.0929953,0.188726,0.000155006,-0.00629415,-0.00677276,0.0052618,0.00564002
359.7,-0.00652507,-0.00488032,0.00182541,0.0923647,0.188218,0.000293855,-0.0062221,-0.00666339,0.00519142,0.00553596
359.8,-0.00643635,-0.00477358,0.00181836,0.0917427,0.187721,0.000433358,-0.00614435,-0.00654933,0.00511611,0.00542813
359.9,-0.00634157,-0.00466287,0.00180977,0.0911299,0.187235,0.000573379,-0.00606098,-0.00643069,0.00503596,0.00531662
360,-0.00624084,-0.00454829,0.00179965,0.0905268,0.18676,0.000713779,-0.00597206,-0.00630758,0.00495105,0.00520153
360.1,-0.00613427,-0.00442995,0.00178798,0.0899342,0.186296,0.000854419,-0.0058777,-0.00618009,0.00486148,0.00508296
360.2,-0.00602198,-0.00430794,0.00177477,0.0893524,0.185845,0.000995157,-0.00577798,-0.00604835,0.00476736,0.00496102
360.3,-0.00590407,-0.00418238,0.00176002,0.088782,0.185407,0.00113585,-0.00567301,-0.00591246,0.0046688,0.00483582
360.4,-0.00578068,-0.00405338,0.00174374,0.0882237,0.184981,0.00127636,-0.00556289,-0.00577256,0.00456589,0.00470747
360.5,-0.00565194,-0.00392105,0.00172592,0.0876778,0.184569,0.00141653,-0.00544774,-0.00562877,0.00445876,0.00457607
360.6,-0.00551798,-0.0037855,0.00170659,0.0871449,0.18417,0.00155623,-0.00532766,-0.0054812,0.00434752,0.00444175
360.7,-0.00537894,-0.00364686,0.00168574,0.0866255,0.183785,0.00169531,-0.00520278,-0.00533,0.0042323,0.00430463
360.8,-0.00523497,-0.00350525,0.00166339,0.0861201,0.183414,0.00183362,-0.00507321,-0.0051753,0.00411321,0.00416482
360.9,-0.00508621,-0.00336078,0.00163955,0.085629,0.183058,0.00197101,-0.0049391,-0.00501722,0.0039904,0.00402244
361,-0.00493282,-0.0032136,0.00161423,0.0851529,0.182716,0.00210734,-0.00480056,-0.00485592,0.00386398,0.00387763
